2nd_flr_pres,age_sold,alley_grvl,bedroom_abvgr,big_house,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_type_1,central_air,condition,electrical,enclosed_porch,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_finish,garage_qual,garage_type,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,open_porch_sf,overall_cond,overall_qual,paved_drive,pool_pres,roof_style,sale_type,saleprice,screen_porch,total_bsmt_sf,wood_deck_sf
0,5.0,0,3,0.0,1Fam,3,3,0.0,4,222.0,4,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,845.0,2,3,Attchd,1512,0,GasA,4,1Story,538,1,3,Lvl,flat,10141,Inside,76.0,IR1,264.0,BrkFace,20,RL,SawyerW,36,5,8,2,0,Gable,WD ,203000,0,1512.0,210
0,8.0,0,3,0.0,1Fam,3,0,0.0,4,1434.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,527.0,2,3,Attchd,1434,0,GasA,4,1Story,546,1,3,Lvl,flat,8529,Inside,65.0,IR1,0.0,None,20,RL,SawyerW,39,5,7,2,0,Gable,WD ,189000,0,1454.0,290
1,6.0,0,3,0.0,1Fam,3,0,1.0,4,402.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,628.0,2,3,Attchd,1653,1,GasA,4,2Story,533,1,3,Lvl,flat,8127,Inside,65.0,IR1,0.0,None,60,FV,Somerst,45,5,7,2,0,Gable,WD ,209000,0,812.0,0
1,109.0,0,3,0.0,1Fam,4,1,0.0,2,917.0,1,Y,Artery,1.0,0,2,Stucco,BrkFace,0,0,0,BrkTil,2,0,357.0,1,3,Detchd,2007,0,GasA,3,2Story,718,1,4,Lvl,flat,8400,Corner,70.0,Reg,0.0,None,70,RM,OldTown,235,7,6,2,0,Gable,WD ,160000,0,917.0,0
0,33.0,0,2,0.0,1Fam,3,3,1.0,2,250.0,5,Y,RRe,0.0,0,2,Plywood,Plywood,0,0,0,CBlock,1,0,431.0,2,3,Attchd,1037,0,GasA,2,1Story,1830,1,2,Lvl,flat,10751,CulDSac,44.0,IR1,44.0,BrkFace,20,RL,Sawyer,47,5,5,2,0,Gable,WD ,129000,0,1037.0,136
0,32.0,0,2,0.0,1Fam,3,2,1.0,4,195.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,3,1,CBlock,1,0,418.0,2,3,Attchd,1389,0,GasA,3,1Story,2929,1,2,Lvl,sloped,10010,Inside,77.0,Reg,0.0,None,20,RL,Mitchel,38,5,5,2,0,Gable,WD ,170000,0,1389.0,240
0,94.0,0,2,0.0,1Fam,3,0,0.0,3,75.0,2,N,Norm,0.0,34,2,WdShing,Stucco,1,4,1,PConc,1,0,352.0,1,4,Detchd,694,0,GasA,2,1Story,2207,1,3,Lvl,flat,4280,Inside,40.0,Reg,0.0,None,30,RL,Crawfor,0,6,5,1,0,Gable,WD ,90350,0,440.0,0
1,84.0,0,2,0.0,1Fam,3,0,0.0,3,572.0,1,N,Artery,2.0,128,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,0,0.0,0,0,None,1096,0,Grav,1,1.5Fin,1417,1,2,Lvl,flat,9600,Corner,60.0,Reg,0.0,None,50,RL,Edwards,8,5,6,0,0,Gable,WD ,79000,0,572.0,0
0,34.0,0,3,0.0,1Fam,3,0,1.0,3,0.0,5,Y,Norm,0.0,0,2,VinylSd,VinylSd,2,0,0,PConc,1,0,552.0,1,3,Attchd,894,0,GasA,2,1Story,2787,1,2,Lvl,flat,9800,Corner,70.0,Reg,0.0,None,20,RL,CollgCr,0,7,5,2,0,Gable,WD ,149900,0,894.0,256
0,37.0,0,3,0.0,1Fam,3,0,1.0,4,132.0,3,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,576.0,1,3,Detchd,864,0,GasA,2,1Story,1037,1,2,Lvl,flat,7560,Inside,63.0,Reg,0.0,None,20,RL,NAmes,0,5,5,2,0,Hip,WD ,123000,0,864.0,0
1,106.0,1,4,0.0,1Fam,2,0,1.0,3,1095.0,1,N,Norm,0.0,90,2,AsbShng,Stucco,0,0,0,BrkTil,2,2,779.0,1,2,2Types,1774,0,GasW,1,2Story,2659,2,2,Lvl,flat,9600,Inside,60.0,Reg,0.0,None,70,RM,OldTown,0,2,4,0,0,Gable,WD ,87000,0,1095.0,0
0,31.0,0,3,0.0,1Fam,3,2,1.0,3,574.0,5,Y,Norm,0.0,0,2,Plywood,Plywood,3,1,1,CBlock,1,0,358.0,3,3,Attchd,1118,0,GasA,2,SLvl,1567,1,2,Lvl,flat,9880,Inside,76.0,Reg,0.0,None,80,RL,Mitchel,0,6,6,2,1,Gable,WD ,171000,0,1096.0,203
1,58.0,0,3,0.0,1Fam,3,0,0.0,3,752.0,4,Y,Norm,1.0,96,2,VinylSd,VinylSd,0,0,0,CBlock,1,0,288.0,1,3,Attchd,1252,0,GasA,2,1.5Fin,1225,1,2,Lvl,flat,9600,Inside,80.0,Reg,0.0,None,50,RL,NAmes,0,5,6,2,0,Gable,WD ,119000,0,1032.0,0
0,50.0,0,3,0.0,1Fam,3,0,1.0,3,0.0,4,Y,Norm,0.0,0,2,BrkFace,Plywood,3,0,0,CBlock,1,0,672.0,1,3,Attchd,1148,0,GasA,2,1Story,685,1,2,Lvl,flat,7931,Inside,70.0,Reg,0.0,None,20,RL,NAmes,0,5,5,2,0,Hip,WD ,132500,0,1148.0,0
1,83.0,1,3,0.0,1Fam,3,0,0.0,3,588.0,1,Y,Norm,0.0,0,2,Stucco,Wd Shng,1,4,1,PConc,1,0,228.0,1,3,Detchd,1666,0,GasA,1,2Story,1358,1,3,Lvl,flat,5100,Inside,62.802547770700635,Reg,0.0,None,70,RM,OldTown,63,7,8,2,0,Hip,WD ,161000,0,588.0,192
1,7.0,0,3,0.0,1Fam,3,1,1.0,4,163.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,725.0,3,3,BuiltIn,1947,1,GasA,4,2Story,1461,1,3,Lvl,flat,9720,CulDSac,70.75324675324676,IR1,134.0,BrkFace,60,RL,CollgCr,116,5,9,2,0,Gable,WD ,274000,0,1357.0,168
0,43.0,0,3,0.0,1Fam,3,0,0.0,3,70.0,5,Y,Feedr,0.0,0,2,HdBoard,HdBoard,1,2,1,CBlock,1,0,336.0,1,3,Detchd,912,0,GasA,2,1Story,221,1,2,Lvl,flat,8521,FR2,70.0,Reg,0.0,None,20,RL,Sawyer,0,5,5,2,0,Gable,WD ,125000,0,912.0,0
0,61.0,0,4,0.0,Duplex,3,0,0.0,3,1195.0,1,N,Norm,0.0,0,2,Plywood,Plywood,2,0,0,CBlock,2,0,0.0,0,0,None,1195,0,GasA,2,1Story,2187,2,2,Lvl,flat,8741,Inside,52.0,Reg,0.0,None,90,RL,Edwards,0,6,5,0,0,Gable,WD ,98500,0,1195.0,118
0,12.0,0,2,0.0,1Fam,3,0,1.0,4,168.0,6,Y,Norm,0.0,192,3,ImStucc,ImStucc,3,2,1,PConc,2,0,757.0,2,3,Attchd,1624,0,GasA,4,1Story,2504,1,3,Lvl,flat,12461,Corner,89.0,Reg,0.0,None,20,RL,NoRidge,114,5,8,2,0,Gable,WD ,262000,0,1624.0,0
0,30.0,0,2,0.0,1Fam,3,0,1.0,3,132.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,CBlock,1,0,444.0,1,3,Attchd,914,0,GasA,2,1Story,855,1,2,Lvl,flat,6950,Inside,76.0,IR1,40.0,BrkFace,20,RL,CollgCr,0,7,5,2,0,Gable,WD ,134900,0,914.0,0
0,48.0,0,2,0.0,1Fam,3,3,0.0,3,383.0,4,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,4,2,CBlock,1,0,308.0,2,3,Attchd,1328,1,GasA,3,1Story,2258,1,2,Lvl,flat,16905,Inside,115.0,Reg,0.0,None,20,RL,Timber,104,6,5,1,0,Gable,WD ,170000,0,1350.0,0
1,81.0,0,3,0.0,1Fam,3,0,0.0,3,686.0,1,Y,Norm,0.0,116,2,Wd Sdng,Wd Sdng,1,4,1,BrkTil,1,0,225.0,1,3,Detchd,1461,0,GasA,2,2Story,2205,1,2,Lvl,flat,7155,Inside,53.0,Reg,0.0,None,70,RL,Crawfor,0,8,6,0,0,Gable,WD ,135000,0,686.0,0
1,18.0,0,4,0.0,1Fam,3,0,1.0,4,226.0,5,Y,Norm,0.0,0,3,HdBoard,HdBoard,0,4,2,PConc,2,0,473.0,2,3,Attchd,2683,1,GasA,4,2Story,1158,1,3,Lvl,flat,9205,Inside,88.30555555555556,IR1,304.0,BrkFace,60,RL,NoRidge,251,5,6,2,0,Hip,WD ,290000,196,930.0,237
0,0.0,0,3,0.0,1Fam,3,0,0.0,4,1246.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,462.0,2,3,Attchd,1258,0,GasA,4,1Story,1741,1,3,Lvl,flat,7697,Inside,64.0,Reg,0.0,BrkFace,20,RL,Gilbert,0,6,7,2,0,Gable,New,173500,0,1246.0,0
1,58.0,0,3,0.0,1Fam,4,0,1.0,3,293.0,6,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,3,0,230.0,1,3,Attchd,2008,0,GasA,4,2Story,2735,1,4,Bnk,sloped,7800,Inside,78.0,Reg,0.0,None,20,RL,Edwards,0,8,5,2,0,Gable,WD ,225000,0,896.0,103
0,46.0,0,2,0.0,1Fam,3,0,1.0,3,386.0,5,Y,Norm,0.0,0,2,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,0,440.0,2,3,Attchd,1187,0,GasA,2,1Story,1888,1,2,Lvl,flat,14357,CulDSac,75.19245283018869,IR1,0.0,None,20,RL,NAmes,0,5,5,2,0,Hip,CWD,140500,0,864.0,128
0,13.0,0,3,0.0,1Fam,3,0,0.0,4,495.0,6,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,1,0,299.0,1,3,Attchd,990,0,GasA,3,1Story,2121,1,2,Lvl,flat,8775,Inside,65.0,Reg,0.0,None,20,RL,CollgCr,64,5,5,2,0,Gable,WD ,126000,0,990.0,0
1,9.0,0,3,0.0,Twnhs,3,0,1.0,4,348.0,6,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,0,0,PConc,2,0,480.0,1,3,Detchd,1586,1,GasA,4,2Story,1176,1,3,Lvl,flat,2645,Inside,24.0,Reg,466.0,BrkFace,160,FV,Somerst,0,5,8,2,0,Gable,WD ,170000,0,960.0,169
0,11.0,0,3,0.0,1Fam,3,0,0.0,4,274.0,5,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,1,0,576.0,1,3,Attchd,990,0,GasA,4,1Story,2773,1,2,Lvl,flat,13568,CulDSac,43.0,IR2,0.0,None,20,RL,CollgCr,0,5,5,2,0,Gable,WD ,156000,0,990.0,224
0,49.0,0,2,0.0,1Fam,3,3,1.0,3,207.0,4,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,4,2,CBlock,1,0,319.0,2,3,Attchd,1600,0,GasA,2,1Story,2619,1,2,Lvl,flat,16321,CulDSac,47.0,IR1,0.0,None,20,RL,NAmes,258,6,5,2,0,Gable,WD ,207500,0,1484.0,288
1,0.0,0,3,0.0,1Fam,3,2,0.0,4,546.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,590.0,3,3,Attchd,1792,1,GasA,4,2Story,1796,1,3,Lvl,flat,8640,Inside,72.0,Reg,0.0,None,60,FV,Somerst,96,5,8,2,0,Gable,New,255000,0,896.0,184
1,35.0,0,1,0.0,Twnhs,3,3,1.0,4,25.0,6,Y,Norm,0.0,0,2,CemntBd,CmentBd,2,1,1,CBlock,1,0,297.0,2,3,BuiltIn,988,0,GasA,2,SLvl,1598,1,2,Lvl,flat,1596,Inside,21.0,Reg,0.0,None,180,RM,MeadowV,101,6,4,2,0,Gable,WD ,94900,0,462.0,0
0,49.0,0,3,0.0,1Fam,3,0,0.0,3,545.0,3,Y,Norm,0.0,0,2,BrkFace,BrkFace,0,3,1,CBlock,1,0,338.0,2,3,Attchd,1170,0,GasA,2,1Story,1965,1,2,Lvl,flat,7315,Inside,70.0,Reg,0.0,None,20,RL,NAmes,0,6,5,2,0,Hip,WD ,140000,225,1170.0,0
1,101.0,1,2,0.0,1Fam,2,1,0.0,3,738.0,1,Y,Norm,1.0,104,2,MetalSd,MetalSd,0,0,0,BrkTil,1,0,216.0,1,3,Detchd,1376,0,GasA,3,2Story,2651,1,2,Lvl,sloped,7614,Inside,42.0,Reg,0.0,None,70,RM,OldTown,0,5,3,0,0,Gable,WD ,96900,225,738.0,0
0,43.0,0,3,0.0,1Fam,3,1,0.0,3,184.0,4,Y,Norm,0.0,0,2,Plywood,Plywood,1,1,1,CBlock,1,0,480.0,2,3,Attchd,1154,1,GasA,4,1Story,609,1,2,Lvl,flat,11000,CulDSac,75.19245283018869,IR1,200.0,BrkFace,20,RL,NAmes,58,6,5,2,0,Gable,WD ,154000,0,1154.0,0
1,97.0,0,3,0.0,1Fam,3,0,0.0,3,725.0,1,N,Norm,0.0,0,3,VinylSd,VinylSd,1,0,0,BrkTil,2,0,816.0,1,3,Detchd,1772,1,GasA,4,2Story,1990,1,3,Lvl,flat,10337,Inside,62.802547770700635,IR1,0.0,None,70,RM,OldTown,0,9,8,2,0,Hip,WD ,184900,0,725.0,0
0,1.0,0,2,0.0,1Fam,3,2,1.0,5,442.0,6,Y,Pos,0.0,0,4,CemntBd,CmentBd,0,4,1,PConc,2,0,1220.0,3,3,Attchd,2084,0,GasA,4,1Story,1053,1,4,Lvl,flat,14803,Inside,114.0,Reg,816.0,BrkFace,20,RL,NridgHt,45,5,10,2,0,Hip,New,385000,0,2078.0,188
0,70.0,1,2,0.0,1Fam,3,0,0.0,3,666.0,5,N,Norm,0.0,0,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,0,327.0,1,3,Detchd,951,0,GasA,4,1Story,2877,1,2,Lvl,flat,8765,Inside,50.0,Reg,0.0,None,30,RM,IDOTRR,28,6,4,2,0,Gable,WD ,106500,0,951.0,0
1,9.0,0,4,0.0,1Fam,3,1,1.0,4,282.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,2,PConc,2,0,810.0,2,3,BuiltIn,2687,1,GasA,4,2Story,497,1,3,Lvl,flat,12720,Inside,106.0,Reg,150.0,BrkFace,60,RL,NoRidge,30,5,8,2,0,Gable,WD ,327000,0,1455.0,252
0,4.0,0,2,0.0,1Fam,3,3,1.0,5,300.0,6,Y,Pos,0.0,0,4,VinylSd,VinylSd,3,4,2,PConc,2,0,795.0,3,3,Attchd,2490,0,GasA,4,1Story,514,1,4,Lvl,flat,11128,Corner,85.0,Reg,198.0,Stone,20,RL,Somerst,226,5,9,2,0,Hip,WD ,468000,0,2458.0,70
1,82.0,0,3,0.0,1Fam,3,0,0.0,3,1204.0,1,Y,Norm,1.0,148,2,MetalSd,MetalSd,0,0,0,BrkTil,1,0,384.0,1,2,Detchd,1666,0,GasA,2,1.5Fin,759,1,2,Lvl,flat,5160,Corner,60.0,Reg,0.0,None,50,RM,IDOTRR,0,6,6,2,0,Gable,WD ,135000,0,1204.0,0
0,1.0,0,3,0.0,1Fam,3,0,0.0,4,1141.0,1,Y,RRe,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,1,0,484.0,1,3,Detchd,1141,1,GasA,4,1Story,2474,1,2,Lvl,flat,13072,Inside,63.0,Reg,0.0,None,20,RL,SawyerW,0,5,6,2,0,Gable,WD ,142500,0,1141.0,0
1,40.0,0,4,0.0,1Fam,3,0,0.0,3,0.0,2,Y,Feedr,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,470.0,1,3,Attchd,1464,1,GasA,4,2Story,1193,1,2,Lvl,flat,8814,Inside,73.0,Reg,0.0,None,60,RL,NAmes,40,6,5,2,0,Gable,WD ,141000,0,732.0,0
1,98.0,0,3,0.0,2fmCon,3,3,1.0,4,148.0,6,Y,Norm,0.0,148,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,0.0,0,0,None,1347,0,GasA,2,2Story,1415,1,2,Lvl,flat,7000,Inside,70.0,Reg,0.0,None,190,RL,Edwards,0,7,5,0,0,Gable,WD ,107500,0,1117.0,85
1,65.0,0,2,0.0,2fmCon,3,0,1.0,3,187.0,5,N,Norm,0.0,0,2,Plywood,Plywood,1,0,0,CBlock,1,0,240.0,1,3,Detchd,1282,0,GasA,2,1.5Fin,2048,1,2,Lvl,flat,4484,Corner,59.0,IR1,0.0,None,190,RL,SWISU,88,6,5,2,0,Gable,WD ,108500,0,672.0,0
1,12.0,0,3,0.0,1Fam,3,0,0.0,4,362.0,5,Y,RRe,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,2,0,472.0,3,3,Attchd,1320,1,GasA,4,2Story,2483,1,3,Lvl,flat,9019,Inside,70.49333333333334,IR1,0.0,None,60,RL,SawyerW,40,5,6,2,0,Gable,WD ,150000,0,636.0,0
1,90.0,0,2,0.0,1Fam,2,0,0.0,2,216.0,1,N,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,PConc,1,0,0.0,0,0,None,936,0,GasA,1,1.5Fin,2883,1,2,Bnk,flat,8520,Inside,60.0,Reg,0.0,None,50,C (all),IDOTRR,0,5,3,0,0,Gable,WD ,78000,0,216.0,0
0,1.0,0,3,0.0,1Fam,3,0,0.0,4,1580.0,1,Y,Feedr,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,830.0,2,3,Attchd,1580,0,GasA,4,1Story,1111,1,3,Lvl,flat,11932,FR2,92.0,Reg,186.0,Stone,20,RL,Somerst,24,5,8,2,0,Gable,ConLD,235128,0,1580.0,0
0,36.0,0,2,0.0,1Fam,3,3,1.0,4,424.0,6,Y,Norm,0.0,0,2,Plywood,Plywood,0,3,2,CBlock,2,0,739.0,1,3,Attchd,1824,0,GasA,2,1Story,2072,1,3,Low,sloped,115149,CulDSac,92.5,IR2,351.0,Stone,20,RL,ClearCr,48,5,7,2,0,Gable,WD ,302000,0,1643.0,380
0,33.0,0,2,0.0,1Fam,3,0,1.0,3,180.0,3,Y,Norm,0.0,239,2,Plywood,Wd Sdng,0,0,0,CBlock,2,2,440.0,3,3,Attchd,1558,0,GasA,2,1Story,1450,1,2,Lvl,flat,14330,CulDSac,40.0,IR1,0.0,None,20,RL,CollgCr,0,6,5,2,0,Gable,WD ,163000,227,864.0,140
0,65.0,0,2,0.0,1Fam,0,0,0.0,0,0.0,0,N,Feedr,0.0,0,2,VinylSd,VinylSd,0,0,0,CBlock,1,1,240.0,1,3,Detchd,640,0,GasA,2,1Story,274,1,2,Lvl,sloped,8777,Inside,67.0,Reg,0.0,None,30,RL,Edwards,0,6,3,0,0,Gable,ConLD,84900,0,0.0,0
1,35.0,0,3,0.0,TwnhsE,3,0,0.0,3,103.0,5,Y,Norm,0.0,0,2,Plywood,Brk Cmn,0,2,1,CBlock,2,0,440.0,1,3,Attchd,1322,1,GasA,2,2Story,413,1,2,Lvl,flat,2308,Inside,24.0,Reg,0.0,None,160,RL,NPkVill,0,5,6,2,0,Gable,WD ,147000,0,855.0,260
1,94.0,0,4,0.0,1Fam,3,0,1.0,3,611.0,5,Y,Norm,0.0,0,3,Stucco,Stucco,0,4,1,PConc,1,2,164.0,1,2,Attchd,1826,1,GasA,4,2Story,751,1,4,Lvl,flat,2500,Corner,50.0,Reg,0.0,None,70,RM,OldTown,0,8,7,2,0,Gable,WD ,155000,0,910.0,0
0,16.0,0,2,0.0,1Fam,3,0,1.0,4,256.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,3,1,CBlock,2,0,484.0,3,4,Attchd,1339,0,GasA,2,1Story,2897,1,2,Lvl,flat,8049,CulDSac,50.0,IR1,54.0,BrkFace,20,RL,Timber,58,5,7,2,0,Hip,WD ,180000,90,1309.0,0
1,80.0,0,3,0.0,2fmCon,0,0,0.0,0,0.0,0,N,Norm,0.0,0,1,VinylSd,Wd Shng,0,0,0,Slab,2,3,0.0,0,0,None,1092,0,GasA,1,2Story,207,2,1,Lvl,flat,5600,Inside,70.0,Reg,0.0,None,190,RM,IDOTRR,0,5,4,0,0,Hip,WD ,55000,0,0.0,0
0,4.0,0,3,0.0,1Fam,3,2,1.0,5,82.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,438.0,3,3,Attchd,1146,0,GasA,4,SLvl,2269,1,3,Lvl,flat,9590,Corner,73.0,IR1,442.0,BrkFace,80,RL,Timber,22,5,7,2,0,Gable,WD ,187500,0,868.0,160
0,33.0,0,3,0.0,1Fam,3,2,1.0,3,410.0,5,Y,Norm,0.0,0,2,MetalSd,MetalSd,2,2,1,CBlock,1,0,352.0,1,3,Detchd,1125,0,GasA,4,SLvl,891,1,2,Lvl,flat,7200,Inside,72.0,Reg,255.0,BrkFace,80,RL,Edwards,0,6,6,2,0,Hip,WD ,125000,0,1041.0,296
1,70.0,0,3,0.0,1Fam,3,0,0.0,4,794.0,3,Y,Norm,0.0,0,3,BrkFace,BrkFace,0,4,1,CBlock,1,0,180.0,3,2,Attchd,2057,1,GasA,3,1.5Fin,2863,1,3,Lvl,flat,11500,Inside,86.0,IR1,0.0,None,50,RL,Crawfor,0,7,7,2,0,Gable,WD ,250000,322,1017.0,0
0,98.0,0,2,0.0,1Fam,4,0,0.0,3,481.0,1,N,Norm,1.0,96,2,MetalSd,MetalSd,0,0,0,BrkTil,1,0,200.0,1,2,Detchd,899,0,GasA,2,1Story,1298,1,2,Lvl,flat,6756,Inside,60.0,Reg,0.0,None,30,RM,OldTown,0,6,5,1,0,Mansard,WD ,78000,0,481.0,0
1,98.0,1,3,1.0,2fmCon,3,0,0.0,3,828.0,1,Y,Norm,1.0,109,2,Wd Sdng,Wd Sdng,0,0,0,Stone,2,0,0.0,0,0,None,1594,0,GasA,3,1.5Fin,1292,2,2,Lvl,flat,11426,Inside,63.0,Reg,0.0,None,190,RM,OldTown,172,6,4,0,0,Gable,WD ,118000,0,828.0,0
0,0.0,0,3,0.0,1Fam,3,0,0.0,5,1694.0,1,Y,Norm,0.0,0,4,VinylSd,VinylSd,0,0,0,PConc,2,0,818.0,3,3,Attchd,1694,0,GasA,4,1Story,1687,1,3,Lvl,flat,12030,Inside,93.0,Reg,254.0,BrkFace,20,RL,NridgHt,228,5,8,2,0,Hip,New,318000,0,1694.0,168
1,13.0,0,3,0.0,1Fam,3,0,0.0,4,397.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,471.0,2,3,Attchd,1911,1,GasA,4,2Story,2749,1,3,Lvl,flat,9554,Inside,80.0,IR1,125.0,BrkFace,60,RL,SawyerW,81,5,8,2,0,Gable,WD ,215000,0,777.0,182
0,81.0,0,2,0.0,1Fam,3,0,0.0,2,432.0,1,N,Norm,1.0,112,2,Wd Sdng,Wd Sdng,2,0,0,BrkTil,1,1,0.0,0,0,None,672,0,GasA,2,1Story,2875,1,2,Low,flat,8534,Inside,61.0,Reg,0.0,None,30,RM,IDOTRR,0,4,4,0,0,Gable,WD ,72000,0,432.0,0
0,32.0,0,3,0.0,1Fam,3,0,0.0,4,549.0,5,Y,Norm,0.0,0,2,Plywood,Plywood,1,3,1,CBlock,2,0,478.0,3,3,Attchd,1523,0,GasA,2,1Story,1029,1,2,Lvl,flat,11361,Inside,104.0,Reg,160.0,BrkFace,20,RL,NWAmes,0,5,6,2,0,Gable,COD,180000,189,1193.0,0
0,22.0,0,3,0.0,1Fam,2,0,1.0,4,0.0,5,Y,Norm,0.0,0,2,VinylSd,Plywood,0,3,1,CBlock,2,2,616.0,3,3,Attchd,1651,0,GasA,2,1Story,1581,1,2,Lvl,flat,12416,Inside,47.0,IR1,132.0,Stone,20,RL,Timber,0,5,6,2,0,Gable,WD ,184000,0,1606.0,192
0,50.0,0,3,0.0,1Fam,3,0,1.0,3,50.0,5,Y,Norm,0.0,0,2,MetalSd,MetalSd,1,0,0,CBlock,1,0,270.0,2,3,Attchd,1041,0,GasA,4,1Story,612,1,2,Lvl,flat,9600,Corner,80.0,Reg,132.0,BrkFace,20,RL,NAmes,88,6,5,2,0,Gable,WD ,124500,0,1041.0,224
0,52.0,0,4,0.0,Duplex,3,0,0.0,3,1604.0,1,Y,Feedr,0.0,0,2,HdBoard,HdBoard,0,0,0,CBlock,2,0,576.0,1,3,Attchd,1604,0,GasA,2,1Story,139,2,2,Lvl,flat,8267,Corner,70.0,Reg,0.0,None,90,RL,NAmes,0,5,5,2,0,Gable,WD ,135000,0,1604.0,42
1,68.0,0,3,0.0,1Fam,3,0,0.0,3,460.0,5,Y,Norm,0.0,0,2,Wd Sdng,Wd Sdng,3,4,1,CBlock,1,0,240.0,1,3,Detchd,1672,1,GasA,4,1.5Fin,1335,1,3,Lvl,flat,6000,Inside,50.0,Reg,0.0,None,50,RM,BrkSide,11,7,6,2,0,Gable,WD ,164900,0,981.0,0
0,37.0,0,3,0.0,1Fam,3,0,0.0,3,1164.0,1,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,CBlock,1,0,528.0,1,3,Attchd,1164,1,GasA,2,1Story,2531,1,2,Lvl,flat,9600,Inside,80.0,Reg,168.0,BrkFace,20,RL,NWAmes,0,5,7,2,0,Hip,COD,140000,0,1164.0,0
0,51.0,0,3,0.0,1Fam,3,0,0.0,3,1041.0,1,Y,Norm,0.0,0,2,BrkFace,BrkFace,2,0,0,CBlock,1,0,294.0,2,3,Attchd,1041,0,GasA,3,1Story,681,1,2,Lvl,flat,7350,Inside,71.0,Reg,0.0,None,20,RL,NAmes,0,6,5,2,0,Hip,WD ,128000,0,1041.0,0
0,30.0,0,3,0.0,1Fam,3,3,0.0,4,0.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,2,1,1,CBlock,1,0,504.0,3,3,Basment,1034,0,GasA,4,SFoyer,1383,1,2,Lvl,flat,7703,CulDSac,72.77464788732394,IR1,40.0,BrkCmn,85,RL,Sawyer,0,8,6,2,0,Gable,WD ,153000,0,450.0,311
1,98.0,0,3,0.0,1Fam,4,0,0.0,4,796.0,1,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,0,0,BrkTil,1,0,228.0,1,2,Detchd,1609,0,GasA,4,1.5Fin,1359,1,2,Lvl,flat,4347,Inside,63.0,Reg,0.0,None,50,RM,OldTown,182,8,6,0,0,Gambrel,WD ,127500,0,796.0,0
0,58.0,0,3,0.0,1Fam,3,0,1.0,3,232.0,4,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,4,1,CBlock,1,0,264.0,2,3,Attchd,1337,0,GasA,3,1Story,1226,1,3,Lvl,flat,9600,Inside,80.0,Reg,0.0,None,20,RL,NAmes,192,8,5,2,0,Gable,WD ,141500,0,572.0,0
1,16.0,0,3,0.0,1Fam,3,2,1.0,5,431.0,6,Y,Norm,0.0,0,3,HdBoard,HdBoard,0,3,2,PConc,2,0,712.0,2,3,Attchd,2622,1,GasA,4,2Story,63,1,3,Lvl,flat,12256,Corner,98.0,IR1,362.0,BrkFace,60,RL,NoRidge,32,5,8,2,0,Gable,WD ,325000,0,1463.0,186
